,Type,Script
2528,1,lish may ask hattori hanzo break slicing beat brings bloody finger frame sticks mouth little bald appears bottle warm sake pours one disappears sips sake looks sucks finger looks drops voice using poi
2529,1,ntand japanese subtitled english asks japanese want hattori hanzo answers japanese japanese need japanese steel japanese need japanese steel japanese vermin kill english must big rats need hattori han
2530,1,zo steel english huge int hattori hanzo attic day trap door floor opens hattori hanzo climbs inside room followed room many handcrafted samurai swords handcarved wooden sheaths resting wooden racks ru
2531,1,nning length second half attic walks row japanese steel looking touching shiny wood looks behind hanzo still trap door says japanese may answers english hanzo english yes may starts reaching one hanzo
2532,1, english try second one sixth row left finds lying sleeping shiny black sheath hand lifts rack unsheaths steel partiallythen great flourishcompletely hanzo mouth froms smile hanzo english funny like s
2533,1,amurai swords pulls baseball pocket hanzo english like baseball suddenly throws baseball hard right head quick whip slices ball half mid air two perfectly cut baseball pieces hit floor gives slight no
2534,1,d crosses attic towards hanzo japanese wanted show however someone knows much must surely know longer make instruments death keep ascetic sentimental value takes sword sheath yet proud tho life work c
2535,1,loses together retired english give one hanzo english sale english say sell said give hanzo english obliged assist extermination vermin english vermin former student considering student id say rather 
2536,1,large obligation hattori hanzo goes dusty window writes name finger girl nods head yes proud warrior moves door floor throwing open points corner hanzo japanese sleep starts descend hanzo japanese tak
2537,1,e week make sword head disappears says hanzo japanese suggest spend practicing closes door behind smiles slightlythen moves window takes handkerchief wipes name fade black black title appears one week
2538,1, later black hear hattori hanzo voice japanese read subtitles hanzo japanese done swore oath god years ago never created something kills people purpose success fade cu hattori hanzo hanzo japanese don
2539,1,e philosophically sympathetic aim ex cu hanzo sword tracking ex cu hanzo sword shiny black wood sheath base sheath handle carved face lioness hanzo japanese tell ego finest sword journey encounter god
2540,1, god cut cu hanzo hanzo japanese revenge never straight line forest like forest easy lose wayto get lost forget came serve compass combat philosophy must adopted found secret doctrine yagu ninja yello
2541,1,w haired warrior repeat go back forth cu hanzo reciting doctrine like samurai drill instructor repeating hanzo japanese engaged combat vanquishing thine enemy warrior concern repeats hanzo japanese fi
2542,1,rst cardinal rule combat repeats hanzo japanese suppress human emotion compassion repeats hanzo japanese kill whoever stands thy way even lord god buddha repeats hanzo japanese truth lies heart art co
2543,1,mbat mastered thou shall fear one though devil may bar thy way repeats eyes look greatest maker swords earth says domo ex cu hanzo sword hand long fingers comes frame removes beautiful artful instrume
2544,1,nt vengeance fade black black title card chapter four showdown house leaves cut blank piece drawing paper hand comes talks image draws piece charcoal portrait geisha regaled oren ishii fortune smiles 
2545,1,something violent ugly revenge time seems proof like god exist youre time knew last enemies first name death list easiest find course one manages difficult task becoming queen tokyo underworld one kee
2546,1,p secret one charcoal drawing gets color becomes animated turning japamation oren japanese animation sequence see japamationstyle images verbiage age twenty backed nippon progeny financially philosoph
2547,1,ically shakespearianinmagnitude power struggle yakuza clans would rule vice city tokyo japamation images oren army taking another yakuza army among falling cherry blossoms cut back forth cartoon image
2548,1,s real life real mccoy samurai sword battle oren ability simply amazing geisharegaled oren ishii proved victor int japanese night club oren become official leader crime city tokyo six yakuza clan boss
2549,1,es two bodyguards standing behind toast new leader much laughter drinkingall except oneboss tanaka case youre wondering could half breed japanese chinese american become boss criminal activity tokyo j
2550,1,apan tell subject oren blood nationality came council night oren assumed power crime council boss tanaka picture angered ambiance among alcoholfueled frivolity seems bound determined break mood boss t
2551,1,anaka boss tanaka thinks boss tanaka brings fist table smashing plate front itty bitty pieces party comes halt eyes go leader tanaka crime family crime family leader japanese tanaka meaning outburst t
2552,1,ime celebration boss tanaka japanese exactly celebrating perversion illustrious council bosses react shock outrageoren remains cool raises voice first word lowers rest sentence oren japanese gentlemen
2553,1,boss tanaka obviously something mind allow express boss tanaka japanese father looking clan head along looking another along started council drink like fish laugh like donkeys weep afterlife perversio
2554,1,n committed today bosses react againoren oren japanese silence composed perversion speak tanaka boss tanaka looks female halfbreed american says boss tanaka japanese speak mistress ishiiof perversion 
2555,1,done council love childrenby making half chinese american leader faster say jimminy cricket oren samurai sword unsheathed boss tanaka head liberated body head hits floor spot shoulder blades geyser bl
2556,1,ood shoots air bosses shocked tanaka words even flabbergasted oren resonse two bodyguard standing behind boss tanaka hands go swords draw oren turns blade direction bosses bodyguards say nothingonly w
2557,1,atch lady looks across two men says authoritative voice oren japanese fight work look moment lower swords oren japanese drop ground oren japanese get behind oren japanese get knees oren japanese put f
2558,1,oreheads floor oren japanese keep mouths shut better believe mistress eyes got bosses looking speaks english bodyguard translators translate bosses oren going say english know serious leader encourage
2559,1, time time always respectful manner complete knowledge decision final question logic youre unconvinced particular plan action decided wisest tell allow convince promise right subject tabooexcept subje
2560,1,ct discussion oren japanese bodyguard hand head picks floor meekly offers queen takes hair holds speaks oren english price pay bringing either chinese american heritage negative collect fuckin head co
2561,1,mpletely american like fucker sonsabitches got anything else say fuckin time nobody says anything oren english think pause meeting adjourned ext house leaves japanese restaurant entire oren ishii crew
2562,1, moves restaurant customers look crew passes restaurant staff acts shogun showed doorstep demanding meal doubt meal satisfactory staff gladly slice finger door private dining room slid open crew steps
2563,1, inside door slid shut int private dining area restaurant night private dining area japanese restaurant patrons surrounded paper walls camera circles around oren ishii sitting two personal bodyguards 
2564,1,yubari sisters yuki go go yubari sisters younger oren yuki sixteen go go seventeen girls dressed japanese schoolgirl uniforms complete plaid skirts matching blazers flash ex cu eyeball right french ja
2565,1,panese lawyer sofie fatale flash ex cu eyeball bunch moptopped men wear black suits shirts thin black ties kato masks eyes soldiers crazy flash ex cu ear fingers come frame move hair sensory appendage
2566,1, way finally tall dark american black suit sans kato mask oren head security barrel theyre drinking good time sofie tells joke japanese mop tops black suits kato masks oren soldiers crazy two girls sc
2567,1,hoolgirl uniforms personal bodyguards yubari sisters yuki aged sixteen go go aged seventeen pretty lady dressed like villain star trek oren best friend lawyer sofie fatale finally american black suit 
2568,1,sans kato mask oren head security barrel suddenly oren hears something like deer forest head springs alert almost listening narration narration suddenly stops midsentence oren removes small daggerdart
2569,1, folds robe throws direction sound cu dressed kimono side private dining room paper wall dart flies paper streaks face almost taking tip nose process insert dart embeds wood post oren action instantly
2570,1, brings room frivolity halt mistress ishii silently orders go go yuki retrieve eavesdropper int japanese restaurant night paper door oren dining room slams open yuki go go step corridor trace vanished
2571,1, look restaurant patrons look normal whoever gone go go removes small dagger wood post yubari sisters go back private dining room slamming door behind one shot cu bar kimono drinking colorful cocktail
2572,1, observes activity oren private dining room yubari sisters go back inside climbs barstool goes restaurantinto parking areaand rental car opens door takes japanese kimono underneath onepiece yellow tra
2573,1,ck suit black stripe going sides like one bruce wears game death tosses kimono trunk removes sheathed hanzo sword sword vengeance hand follow back inside restaurant looks upstairs oren dining room see
2574,1, yuki yubari sofie fatale slide open door walk stairs together get bottom give kiss goodbye yuki leaves restaurant sofie makes way bathroomonly dressed bruce yellow outfit samurai sword hand bar way e
2575,1,nd shot back forth cu two women face face sofie japanese help japanese yes looking attorney oren ishii sofie fatale would sofie japanese mistress ishii attorney help punches face int oren private room
2576,1, aside drinking like fishes queen tokyo underworld mistress oren ishii private army cut back singing karaoke course crazy miki turn mike whale good time singing dionne warwick walk japanese commotion 
2577,1,heard made restaurant staff patrons side paper walljust start notice hear os japanese oren ishii unfinished business crazy spring feet one slides open door see oren lawyer sofie fatale standing middle
2578,1, restaurant left arm completely outstretched hand gripped around post terrified look face anybody oren side room say anything steps behind sofie oren reaction shows effective element surprise turned s
2579,1,ays name softly bleeped vengeance theme bursts soundtrackthe vein forehead begins pulsate quick shaw brothers zoom eyes spaghettiwestern flashback oren beating shit outta wedding chapel superimposed e
2580,1,yes flashback dissolves zoom back cu vein stops pulsating theme stops playing soundtrack leaving clean colorful cu loaded bear raises hanzo sword slices sofie arm shoulder one stroke sofie spewing gus
2581,1,hing blood stump twists body agony painting floor walls giant splashes red body hits floor twitching surprise shock crazy run dining area create human wall mistress barrel go go take positions either 
2582,1,side oren oren seated shogun seat rises furiously feet oren japanese bastard swipe air sword sofie blood flies blade entire floor dining room lies two warring parties vs crazy restaurant staff patrons
2583,1, sit stand rigidly fear oren says loudly room oren japanese sorry everybody afraid going close place private business must attend staff customers stampede exits crazy oren hold ground without moving m
2584,1,uscle till dining room well entire restaurant known house leaves deserted every human engaged face precedes combat oren gives simple order oren miki miki one crazy little one steps forward unsheaths s
2585,1,word yells yellow clad miki japanese coming bastard raising samurai sword high charges screaming banzai scream turns face miki charging screaming slowly raises hanzo sword striking position miki charg
2586,1,ing screaming almost top sword position waits opponent arrive miki arrives destination swings swings hanzo sword slices miki inferior blade half miki looks impotent weapon hand thrusts sword miki abdo
2587,1,men lifts little ground straight air miki screaming impaled blade like fish end spear held air restaurant light fixtures bg oren crew watch stunned drops shishkabobbed miki koi pond starts outside res
2588,1,taurant ends inside huge splash koi pond water yellow fish red blood dead looks pond across length floor eyes oren ishii takes one step forward hears slightest noise twirls samurai sword air drops one
2589,1, knee thrusts sword beigecolored carpet covered floor sword sticks floor half way sound human death rises underneath floor overhead shot looking one end oren crew red circle appears blade buried floor
2590,1,the red circle grows largerand largerand largerand larger still leaving sword stuck floor handle sticking straight air rises one knee straight tall staring queen tokyo underworld oren eyes narrow rage
2591,1, screams another order oren japanese tear bitch apart six remaining crazy unsheath swords time great sound effect circle inside circle combatants surrounded whips sword floor raises blade diagonally f
2592,1,ront eyes reflected shiny steel holding sword diagonal position see reflected shiny blade whoever stands behind six crazy attack zatoichilike swishslashswish steel blade four boys die immediate samura
2593,1,i bladeinflicted death screaming grunt twitching body frozen stance slashed red blood squirting wounds crashing collapse floor last two put fightbut one slashed falls last one slashed crashes restaura
2594,1,nt big picture window ex cu eyes pointed bodies feet beat look back oren oren standing go go barrel eyes narrow swipes air sword blood dead attackers flies go go barrel unsheath swords hear loud sound
2595,1, many engines behind behind broken pictures window see seventeen motorcycles pull parking lot riders wear black suits kato masks carry samurai swords looks reinforcements oren oren smiles ren english 
2596,1,think going easy english oren know second yeah oren smiles oren english silly rabbit oren finish phrase together orenthe trix kids something used say back fought alongside vipers seventeen crazy reinf
2597,1,orcements come running restaurant drawn swords surround heavy metal combat beat begins pulsate soundtrack boys spaghetti western standoff inside circle crazy surround yellowhaired warrior samurai swor
2598,1,ds one juggles two hatchets another twirls threestaff triple iron head heavy metal music buildswe cut various shots two opposing forces preparing strikehands sword handlesfeet finding combat stanceetc
2599,1, heavy metal reaches breaking point point metal explodes soundtrackin time exploding violent killing machine screen matches skill army blacksuited boys arms flailing silver blade clashing slashing lon
2600,1,g hair whipping like whirling dervish goddess war venus fight cut heavy metal music seems somewhat dancing fights explosion furious violence punctuated cinematically color film popping fight filmed hi
2601,1,gh contrast black turning squirting spewing geysers blood crimson red oil black many members crazy sliced slashed liberated limbs born blade specific moments clashing swords whips silver boomerang hol
2602,1,ster throws twirls air embedding longways one boy faces midair somersault head attacker landing solid feet behind himslash knocked floor attacker stands spear legs spring air ankles lock around boy ne
2603,1,ck throws ground neck still viselike grip ankles removes sog knife sheath plunges deep boy chest still ground attacker charges yanking boomerang dead boy face sends flying charging path boomerang twir
2604,1,ling air close ground chopping charging attacker foot mid step falls flat jumps onto attacker shoulders locks legs around helpless shaking swings sword cuts hands helpless hands screams nine foot tall
2605,1, fights others brings blade across perched throat falls knees bringing back floor like alevator soon soles touch ground shoulders somersaulting floor bringing blade attacker legs groin lets scream yan
2606,1,ks blade free one attacker steps rest best one twirls sword expertly challenging come get piece screaming charge towards sword raised attacker stands ground calm steady waiting blondehaired locomotive
2607,1, collidethey meet swing clash dance separate swing clash spin clash lock twirl separate match blow blow till one makes mistake male swing neither clashed blocked slices right arm arm still gripping sa
2608,1,murai sword drops floor pushes hanzo sword right middle chest half crazy started fight remain alive intactthey start approachthe still holding sword still impaling skilled attacker backs keeping body 
2609,1,remaining killers like boxer uses momentary break action rest feetthenyanks blade chest cavitythe body twitches spasms grunts crashes floor attackers start close inthe readies attackthen perfect time 
2610,1,heavy metaldrops floor back spinning like top swings slashes cuts legs feet like hellish samurai swordweilding turtle flipped shell many blacksuited maskwearing boys drop ground still spinning like br
2611,1,eak dancer spins top head pops back feet seven seven remaining swordweilding blacksuited boys moved range blade dropped floor spread make large halfcircle slowly points tip blade floor lowers one knee
2612,1, slightly bows head repose ex cu eyes pointed watch move closer color comes back film see face splashed blood oren whips open red fan go go stands restaurant junction box flips switch room goes dark c
2613,1,razy make wide circle around still floor looking breathing hard shadows breathes face lioness superimposed face breathe breathe lioness breathe breathe lioness rises feet crazy move circle around move
2614,1,s circle inside circle eight move rhythm metal heavy metal music buildsto big finishthen music explode wide shot framed like kabuki stage lights paper wall eight killers fight front turns psychedelic 
2615,1,bright snow falling outside reflected paper wall like black snow falling shadow puppet stage eight samurais black silhouettes backdrop begin combat dance blood steel death swordweilding doseydoe sword
2616,1,weilding partners clishclashclishclashes seperate stalk moment beat clishclashclishclash killing hacking limbs one unlucky dance partner encounter sometimes separation crouches low repose others conti
2617,1,nue circle stalkthenshe strikes cut closer whenever need finally last oren soldiers falls sword go go standing junction box flips switch turning lights back electricity shines light splashed blood blo
2618,1,od painting floor walls ceiling dead bodies several limbs horribly wounded men yet die litter ground big whoosh air blood oren subordinates fly avenger blade saying foes litter ground japanese lucky e
2619,1,nough still lives take leave limbs lost belong wounded men crawl restaurant yellowhaired crimsoncovered looks last remaining combatantsmr barrel go go yubari oren ishii go go steps forward removes wea
2620,1,pon samurai sword heavy metal ball end long chain begins twirling head rotation makes whoosh sound air ball chain dlike effect metal ball comes right us ducks way heavy ball destroying large chunk woo
2621,1,d post behind go go eyes focused enemywhooshwhooshwhooshshe lets fly ball chains wrap around blade hanzo sword go go yanks hanzo sword flies grip go go smilesthenwhooshwhoosh removes boomerang throws 
2622,1,go go boomerang twirls air heading right go go bam bodyguard swats air ball chain lifts chain boomerang lies bent floor looks across opponentwhoosh whooshwhooshshe lets fly strikes chest knocking back
2623,1, go go twirls head sends towards floor rolls way metal ball punches hole overturned table instead weaponless wrestles table leg loose purpose hops table table leg hand ready fight go go hops table fig
2624,1,ht hop table table go go throws ball chain quick whip bats away table leg go go lets loose balls chainit wraps around anklego go yanks leg yanked fall crashing another table go go jumps top attacking 
2625,1,samurai short sword uses table leg block women fight fiercely locked grapple face ugly struggle go go lets left earlobe get close mouththe bites go go screams lower part appendage bitten rolls comes b
2626,1,ringing table leg whoops upside head whoopwhoopsidesher head girl schoolgirl uniform falls back delivers powerful ck dropping knees oren wraps chain around neck begins strangle chain digs throat bring
2627,1,s table leg couple nasty looking nails hard japanese girl thigh nails cut plaid school uniform skirt fleshthe rips nails taking leg meat go go lets horrific scream brings table leg toe girl tennis sho
2628,1,e nails stick shoe becomes stained red go go screams letting loose chainfalling floor unwraps chain around neck begins breathing air lungs go go tries escape dragging fuckedup leg rises floor begins t
2629,1,wirling go go weapon head go go fast climbs stairs second floor stands bottom stairs twirling ball chain head go go frantically great pain climbs stairs gets top lets loose ball chain hits female body
2630,1,guard one half yubari sisters smack dab back head cu go go see face delivered death blow right behind see behind eyes features life spirit shatter like teapot like discarded rag doll go go yubari tumb
2631,1,les staircase landing pile feet dead tumble began throws ball chain floor eyes go last two remaining combatants barrel oren ishii japanese subordinates kill oren barrel says barrel one last one youre 
2632,1,barrel right barrel youre black mamba reputations precede us barrel apparently tell barrel wear kato mask iconoclast barrel takes kato mask stick like th century costume ball holds eyes barrel like ru
2633,1,bber band fucks hair work barrel late late quit barrel choices barrel know exactly feel nothing everything taking satisfaction bitch behind absolutely positively way going leave without taking satisfa
2634,1,ction barrel stand aside means must quit right barrel ca yes barrel ca say ca cant yes oren ishii screams last line defense oren english waiting date attack fool oh god pause called fool called fool f
2635,1,ront opponent female fellow countryman youre going risk life say nothing harming refers fool oren furious slaps barrel shoulder oren japanese attack goddamn acts like embarrassed witness saw barrel sp
2636,1,ins oren direction shooting look never seen looks back eyes waiting says slightest hint plea voice owe ya one looks beat longerthen says resheaths sword barrel things pretty face insert blade sliding 
2637,1,back sheath handle locks place click looks back shoulder former mistress says barrel japanese quit oren fries egg head sheathed sword right hand left hand pants pocket walks across carnagestrewn room 
2638,1,front door walks parallel stops says barrel one owe yes barrel gonna collect someday know disappointed continues walking without look back exits restaurant throws look sofie direction lying minus arm 
2639,1,pool blood says barrel tough luck bout arm sofe exits oren match eyes japanese gal says oren english funny pause instrument quite impressive japanese domo oren japanese made okinawa oren japanese okin
2640,1,awa made steel hattori hanzo steel oren japanese lie smiles rival response oren composure returns oren japanese swords however never get tired hope saved energy might last five minutes pause seen gard
2641,1,en establishment japanese oren japanese oh really quite beautiful allow oren moves position stood entire battle steps doormat corpse serves purpose bottom step moves paper wall slides openrevealing wi
2642,1,nter wonderland set jet black sky snowcovered japanese garden awaits right outside snow falls sky slightly artificial phony operatictheatrical oren stands next doorway looking night oren japanese last
2643,1, looks go could worse queen tokyo underworld steps outside follows int snowcovered japanese garden night snow falls around stand correct distance one another combat music begins playing japanese drums
2644,1, spanish flamenco guitar unsheaths sword quicklyholding front hertip blade pointed orensword handle fingers wrapped around handle cheekher eyes reflected bladesnow falls around oren begins walking for
2645,1,ward towards brideshe raises sword still sheath front face verticallythen begins slowly unsheathing itsnow falls around oren feet socks wooden clogs walk forward crunching snow underneath holding swor
2646,1,deyes reflected bladeher yellow sneakers crunching snow underneath oren sword fully unsheathed japanese combat artist holds arms straight sides sword one hand wood sheath like bird two women circle sw
2647,1,ing clash dance separatecircleswing clash dance separate oren leaps air somersault head landing behind opponent brings sword slashing swing slashing across back spinning around oren goes killthe meets
2648,1, blade blades clash lockthe two women faces come together blades become entangled oren moves arm counterclockwise motion loosens grip enough bring sword handle hard mouth knocking backwards small ston
2649,1,e bench flat ass koi pond combat guitar stops oren charge fallen laughs oren english silly caucasian girl likes play samurai swords might humored find neither humor mercy blade unless intend commit se
2650,1,peku among koi stand fight may able fight like samurai least die like samurai combat guitar starts againas slowly rises koi pond brings sword says calmly oren japanese japanese attack everything two w
2651,1,omen clash swords furiously attack ends striking oren fatally deep separate breathing hardcold air coming mouths like two locomotives oren looks wound back respect ability transparent two women circle
2652,1, stalk red blood running yellow legs onto yellow sneakers wooden clogs crunching snow blood trail dripping legs staining socks red attack geisha figurine tall western girl mane whipping hair swing twi
2653,1,st turn clash matching blow blow till back women breath stop recuperate drink harsh cold air lungs leaving red blood stains snow two females thought next clash last oren japanese apologize ridiculing 
2654,1,earlier japanese accepted continue breathing japanese ready oren japanese yes flamenco guitar begins two women circle final attack quickness skill command clash superb display samurai swordplaytillthe
2655,1,y find opposite sides garden wall oren begin running diagonally snow swords held high facing continuing run even passed wall screaming samurai hearts swing ca tell got scalp long black hair flies air 
2656,1,landing snow cu oren ishii facing away sword still hand see top head touch brain exposed blood droplets streak face like raindrops queen tokyo underworld regime ended one swing stares space oren engli
2657,1,sh really hattori hanzo sword sword falls gripin snow feet oren english always dreamed owning one oren falls knees toppling forward left cheek snow barely alive says oren english make english yes last
2658,1, thing says dies oren english must liked cheek resting snow eyes close gone removes handkerchief one saw sewing earlier corner uses wipe blood belonging first name death list hanzo steel ex cu hanzo s
2659,1,word returned back sheath lion head hanzo carved wood seems pleased cut wearing yellow faceless motorcycle helmet head stands framed trunk shot sofie fatale minus arm lies curled trunk mazda xoxo slam
2660,1,s trunk screen boes black mazda driving road supersonic speed behind wheel wearing helmet looks like insert grand prix pov windshield car speedingthen stopping black screen lifts trunk lid look framed
2661,1, trunk shot helmet head making faceless gold deadly viper syringe hand speaks comes voice box bottom helmet turning voice deeper electronically spooky two women speak japanese japanese kept alive one 
2662,1,reason information oren lawyer take youre familiar sofie japanese yes japanese fact id guesstimate worked oren came work oren correct sofie japanese yes japanese thought give arm left sofie japanese j
2663,1,apanese want information gimme arm sofie offers remaining arm injects sofie gold syringe japanese cocktail racing bloodstream moment recipe calls undisputed truth sofie injected japanese okay first th
2664,1,ings first yubari sister yuki sofie japanese yuki sick went home early japanese tell wrong sofie japanese cold japanese awwww poor baby think finds happened sofie japanese wail grief shock cut yuki yu
2665,1,bari upon hearing news sister death screams back sofie sofie drink excessively back yuki big bottle sake mouth pointed bottom back sofie sofie start trouble back yuki sitting bar drunken stupor older 
2666,1,japanese business suit sits next barhe puts make business suit japanese like ferraris yuki staring space says drunken voice yuki japanese ferrariitalian trash slowly turns face older japanese business
2667,1, suit yuki japanese find hot business suit giggles boldness gets annoyed yuki japanese laugh want fuck yes business suit japanese yes lets grunt coming see stabbed belly samurai short sword slowly dra
2668,1,gging blade across abdomen creating big red grin across midsection two shot yuki business suit yuki focused business suit penetratedshe opens morehe feels every inch blade progress yuki japanese bout 
2669,1,big boy still wish penetrate blade cuts deeper yuki japanese penetrated last line final disemboweling slice sends insides spilling onto barroom floor back sofie sofie japanese stops shedding tears sta
2670,1,rt shedding blood japanese best guess sofie japanese hafta guess come japanese ever give sofie japanese wo finds know win know find japanese skilled sofie japanese skilled wo word japanese coy bitch w
2671,1,ould word sofie crazy takes inthen moves japanese okay want information deadly vipers find ext tokyo general hospital night big hospital tokyo located hill highway sofie mazda pulls highway side hops 
2672,1,car runs back opens trunk takes sofie body rolls hillsofie stops rolling front entrance huge hospital cut cu sofie hospital environment voice speaks screen os english sofie sofie sofie sorry sofie eng
2673,1,lish please forgive betrayal shhhh screen os english invented truth serum entered bloodstream longer choice sofie english still os english still nothing except aching heart done beautiful brilliant so
2674,1,fie pause guess left alive would guess sofie english guessing wo necessary informed back trunk english allowing keep wicked life one reason one reason tell person everything happened tonight want witn
2675,1,ess extent mercy witnessing deformed body want tell information told want know know want know want know superman xray vision see helmet face inside says last line english want know soon dead ren cut c
2676,1,u sofie pan cu yuki says screen os japanese oren number one unless tricky green number two yuki japanese green os japanese los angeles pasadena want hold low budget motel fifteen twenty minutes away s
2677,1,tepping board plane departing lax betid say hawthorne yuki blows bubble gum bubble pops says english yuki english california come cut cu hattori hanzo sewing something requires lot concentration cu ba
2678,1,re back sewing nasty slash oren gave back closed simple needle thread cu lies naked stomach head chin resting folded hand feeling pain needle piercing flesh sleeping giant awake eyes see filled terrib
2679,1,le resolve hanzo sews recites japanese yagu mantra recites japanese ex cu oren ishii name written notebook number one next black felt pen comes frame draws line name fade black black frame title card 
2680,1,chapter five yuki revenge hear music card montage yuki coming los angeles cut music see yuki dressed japanese private schoolgirl outfit blouse plaid skirt bobby socks blazer barrettes hair flying jet 
2681,1,enroute los angeles paints fingernails bubble gumcolored nail polish yuki walks lax yuki standing next car salesman california car lot points car front see cool convertible sports car finger pointing 
2682,1,see yuki behind wheel sports car driving fast twists turns hollywood hills laughing way see yuki running around la hollywood disneyland taking pictures disposable barbie camera split screen yuki side 
2683,1,side photo yuki airplaine hollywood signin bg flying los angeles points photo yuki front plane lands la chinese theatre photo yuki grauman chinese theatre wearing walks cowboy hat front roy plane roge
2684,1,rs trigger hand passengers foot hoof prints holds fingers like sixshooter photo yuki posing walking celebrityshe bumped lax yuki behind velvet ropes hollywood premiere fans watches stars walk red carp
2685,1,et autograph book hand yuki screaming roller coaster photo disneyland bonnie clydestyle pose captain hook another photo chip n dale cu yuki cu walking stalking walking lax eating huge ice cream waffle
2686,1, cone split screen contd yuki side side see yuki tailing see lax followed yuki heroine unaware yuki driving sports car renting stalking motel see yuki car drive bg motel picture window medium cu yuki 
2687,1,wearing yuki pov whiteuniform taking entering money eyes watch yellow pickup truck something screen parked front house see yuki dressed like ex cu green ice cream name selling ice cream kids notebook 
2688,1,draws ice cream truck black felt pen block name two three go cu yuki face watches driving away drive away scene latest victory cu yuki smiles yuki pov yellow time pussy wagon drives away yuki night si
2689,1,tting yuki pov surveillance seat exterior motel sports car hands staying busy frame motel located hawthorne residential street yellow pickup truck parked street split screen contd yuki side side yuki 
2690,1,loading israel phone compact submachine gun booking flight lays plaid la texas skirt lap packs crap inside motel room carries stuff hanzo sword money backpack stuff canvas duffle bag cu yuki watches w
2691,1,eapon carries stuff lockedloaded ready indoors makes line baby outdoors yellow powder pickup dashboard snorts nose subtitle appears underneath drug concoction calls blues drug affects time yuki gets c
2692,1,ar yuki pov see heads distance oblivious truck cu yuki walking towards yuki pov approaching behind camera behind yuki walks holding submachine gun behind back full screen stay yuki side stops across s
2693,1,treet faceoff see distance bg back us packing trunk ready make clean getaway yuki yells figure across street yuki japanese conigute wa see backturned figure slightly freeze upon hearing japanese greet
2694,1,ing without turning around says japanese conigute wa pause yuki yuki english bingo thriller music begins soundtrack turns around face avenger japanese help yuki japanese kill yuki giggles yuki japanes
2695,1,e taking trip japanese yuki japanese still one way japanese know feel must avenge sister beg youwalk away yuki giggles yuki japanese call begging beg better yuki giggles takes flashlight switches beam
2696,1, yuki japanese see face heard beauty exquisite would like see english sure yuki shines flashlight beam face yuki japanese ohhhhlook pretty face oooohhh want touch domo yuki japanese face pretty want p
2697,1,ut palms cheeks give little tiny kisses yuki shines flashlight face yuki japanese look japanese pretty yuki japanese youre saying cause told pretty japanese yuki youre gorgeous yuki japanese really yo
2698,1,ud describe somebody yuki gorgeous english bet yuki giggles japanese make kill yuki english okay yuki removes israel submachine gun behind back fires loud intense volume firepower dives way yellow pus
2699,1,sy wagon demolished ammo samurai sword hand backpack full money takes running across couple front lawns yuki chases machine gun fire leaps long hedgedisappearing behind yuki runs firing way destroying
2700,1, hedge darts across street hits ground rolls volkswagen van bullet fire explodes around rolls side removes mm automatic returns fire behind van yuki yells english yuki english think youre safe say ha 
2701,1,takes hand grenade removes pin teeth slides towards sees live hand grenade skidding sliding asphalt towards takes runningas volkswagen van explodes behind cuts backyard house camera taking fence backy
2702,1,ard fence another yard trips falling house swimming pool instead splashing around swims like olympics till shallow end without breaking stride runs pool gun sopping wet gets front house located cul de
2703,1, sac yuki sports car pulls end street women see yuki hits gas firing machine gun window car speeds deadend street runs across lawns hides behind parked cars street bullets rip homes lawns automobiles 
2704,1,yuki car reaches end dead end jerks wheel spinning car around pointing opposite direction hits gas pulls machine gun trigger bullets tear cars lining street hail bullets tries fire back yuki reaches e
2705,1,nd street spins car around gets ready make third pass people house behind look front door yells stay house stay floor yuki speeds time pops curb drives across front lawns street heading right runs hou
2706,1,se front runs living room kitchen back door kitchen family lives hiding block door yuki sports car pulls front house stands convertible takes grenade pulls pin says yuki japanese time rabbit come hole
2707,1, lobs grenade porch throws face lawn porch front house explodes splinters everybody kitchen blown back realizing getting back door runs back living room missing wall runs home staircase leading bedroo
2708,1,ms yuki steps house submachine gun hand makes top stairs disappear behind upstairs hallway wall yuki fires hitting twice leg upstairs hallway two bedroom doorways line sides hallway crashes floor scre
2709,1,aming blood pours gunshots yuki charges stairsmachine gun blazing tearing house aims mm expects yuki emerge yuki gets top stairs steps hallway fires bullet wings yuki left breast knocking bedroom door
2710,1,way gotcha yuki screams like little girl pain yells doorway hallway yuki japanese fucking bitch shot breast theyre fully developed yet fucking asshole always gonna dimple answers yuki back imitation y
2711,1,uki giggle makes youngin blow top yuki japanese piss fires machine gun around corner tearing everything around girl stops firing yells japanese yuki two minutes going army police youre gonna kill time
2712,1, hiding place yuki snorts line baby powder gives energy os english gonna bitch slapping new clip machine gun yuki japanese fucking yuki comes around corner firing machine gun direction ripping everyth
2713,1,ing around lying flat floor fires mm explosion ammo creates hysteria warfare combat yuki charges kamakazi style three bullets rip fires yuki hitting three times body knocking feet sending tumbling sta
2714,1,irs shot pulls top stairs sees yuki lying bottom dead yuki face dead eyes closedthen pop open guess whatshe dead though bloody schoolgirl uniform filled bullet holes rises head turns direction sees ca
2715,1, believe lock eyes yuki longer machine gun takes deadly looking knife snaps open smile builds scream charges steps startled fires herthe mm empty yuki charging steps yelling knife raised high hurriedl
2716,1,y removes pistol keeps ankle holster yuki chargin cocks back hammer yuki charging getting closer fires bullet hits yuki stops quarter second keeps charging fires yuki jerks keeps charging fires yuki j
